homograph	wordid	sentence	start	end	orig_idx
reading	reading_en	"To get a few of my favorite lines, just keep reading."""	45.0	52.0	9005.0
reading	reading_en	The tests focus on the state's Academic Standards for reading, writing, mathematics and science.	54.0	61.0	8945.0
reading	reading_en	The reading specialist is authorized to teach reading and to provide technical assistance and professional development to teachers.	46.0	53.0	9024.0
reading	reading_en	He adapted to reading music and developed a good ear and natural musical intelligence.	14.0	21.0	9010.0
reading	reading_en	If I m really interested in what I m reading I mean hours can go by			
reading	reading_en	"Signs were put up around South Armagh reading ""Sniper at Work""."	38.0	45.0	8982.0
reading	reading_en	Yamaguchi quickly wrote the song after reading a review in Musica of Clammbon's album Musical (2007).	39.0	46.0	8990.0
reading	reading_en	Widya hobbys are singing, reading, and browsing the internet.	26.0	33.0	12444.0
reading	reading_en	The Poly-88 ROM contained a boot loader program, capable of reading programs from the cassette tape interface.	60.0	67.0	8993.0
reading	reading_en	He likes reading horror stories, especially vampire stories like those written by Sheridan Le Fanu or Hugh Walpole.	9.0	16.0	12441.0
reading	reading_geo	Keeping of weather records was originally started by the University College of Reading (a precursor of the university) in 1900.	79.0	86.0	8979.0
reading	reading_en	Its genome has been sequenced and contains approximately 6600 nucleotides organized into four open reading frames.	99.0	106.0	9021.0
reading	reading_en	These are not digraphs, as they retain the normal sequential reading of the two glyphs.	61.0	68.0	8978.0
reading	reading_en	His performance is based on Charles Dickens' original reading tour script.	54.0	61.0	9002.0
reading	reading_en	In this respect, bulk reading is a fuzzy method for process support.	22.0	29.0	9019.0
reading	reading_en	Interestingly some of the information I  been reading indicates that the amount of air pollution from uh uh airplanes is extraordinary			
reading	reading_geo	Spiller replaces Councilwoman Michele Charmello, who represented the Third Ward sections of Avenel and Port Reading.	108.0	115.0	8999.0
reading	reading_en	And I think that that s why reading is so important			
reading	reading_en	After a bill takes its second reading, it is open to debate on amendments and motions.	30.0	37.0	8996.0
reading	reading_geo	The signal covers South Central Pennsylvania and can be heard in neighboring communities such as York, Harrisburg, Reading and Lebanon.	115.0	122.0	8952.0
reading	reading_geo	The station is licensed to Boyertown, Pennsylvania and serves the Reading area.	66.0	73.0	9008.0
reading	reading_en	In 2013-14, only 58% of the students were reading on grade level in grades 3rd through 5th.	42.0	49.0	8968.0
reading	reading_en	The College Board also reported that nationwide scores were: 497 in reading, 513 in math and 487 in writing.	68.0	75.0	8950.0
reading	reading_en	But it s nice light reading			
reading	reading_en	Much emphasis is given to the importance of reading and to reflecting on the reading.	77.0	84.0	8991.0
reading	reading_en	The author tells his dramatic story authoritatively, but with a light hand which makes for entertaining reading.	104.0	111.0	9030.0
reading	reading_en	In reading, just 77% of the students were on grade level.	3.0	10.0	8949.0
reading	reading_en	Patrick Nye joined the Laboratories to lead a team working on the reading machine for the blind.	66.0	73.0	9003.0
reading	reading_en	Trainees were taught theoretical and practical subjects including physical training, shooting, explosives, sabotage, map-reading, Morse code, and observation skills.	121.0	128.0	8965.0
reading	reading_geo	In late 870, King Ethelred led the army of Wessex against the Danes in their stronghold at Reading.	91.0	98.0	9026.0
reading	reading_geo	Sandhurst Station has two platforms: Platform 1 for services towards Gatwick Airport and Platform 2 for services towards Reading.	121.0	128.0	12437.0
reading	reading_en	Buchan's three novels were written to interest his students in reading.	63.0	70.0	8944.0
reading	reading_geo	He signed for Reading at the age of 15.	14.0	21.0	8989.0
reading	reading_en	Certain statistics such as combat skill and endurance attributes are determined randomly before play (reading).	102.0	109.0	9011.0
reading	reading_en	I just think uh you know it s it s light reading			
reading	reading_geo	The Philadelphia and Reading, sometimes referred to as the Reading Railroad, merged the short line as its Perkiomen Branch.	21.0	28.0	9032.0
reading	reading_en	Um I do n't do as much reading like I say as I would like to			
reading	reading_en	For the purposes of this example, this array supports both reading and writing elements.	59.0	66.0	9029.0
reading	reading_en	Norwegian Institute for Adult Learning, or VOX-laering for arbeidslivet (official site) Promotes adult learning within reading, writing, arithmetic and ICT.	119.0	126.0	8954.0
reading	reading_en	Taylor learned that he was to receive the award in mid-December after reading several newspapers.	70.0	77.0	9023.0
reading	reading_geo	He was an Assistant Master at Harrow School and Perpetual curate at Holy Trinity, Reading until his appointment as Archdeacon.	82.0	89.0	8946.0
reading	reading_en	The tests focused on the state's Academic Standards for reading, writing, mathematics and science.	56.0	63.0	8948.0
reading	reading_en	But but it is good reading			
reading	reading_en	Inner-ear-enhancing anti-motion sickness medications were clinically recognized to improve most all reading and non-reading dyslexic symptoms and mechanisms.	100.0	107.0	8959.0
reading	reading_en	And I read the whole damn book while I was home hauling out you know like ten  buckets of of water and waiting for the roof to collapse and reading about these guys wearing their little free man still suits			
