homograph	wordid	sentence	start	end	orig_idx
read	read_present	The nominated books are then given to jury members who can read both official languages for equal consideration.	59.0	63.0	8901.0
read	read_past	I read the grant takes command			
read	read_present	Point-of-sale card readers almost always read track 1, or track 2, and sometimes both, in case one track is unreadable.	41.0	45.0	12427.0
read	read_past	"She, like many critics about much of Angelou's poetry, says, ""The poems work best read aloud""."	82.0	86.0	8921.0
read	read_past	In Japanese, the kanji for the city's name are normally read as Kitatani (北谷).	56.0	60.0	8859.0
read	read_present	We accomplish this by storing most of what we read in long-term memory, linking them together through retrieval structures.	46.0	50.0	12422.0
read	read_present	In her spare time Gomez went out into the local villages and taught the peasant women how to read.	93.0	97.0	8875.0
read	read_past	Once he got the script, he read it straight through until 3:00 am.	27.0	31.0	8861.0
read	read_past	After he read Connolly's letter aloud, the assembly declared war against the Indians.	9.0	13.0	8866.0
read	read_present	You just say well look read the miles per hour one			
read	read_present	Not all email applications or services support read receipts, and users can generally disable the functionality if they so wish.	47.0	51.0	8856.0
read	read_past	This memory can be read or written, one block at a time, via a non-contacting passive 13.56 MHz RF interface.	19.0	23.0	8912.0
read	read_present	I have n't read any			
read	read_past	The majority are read by David Tennant, save one read by Michelle Ryan and two by Catherine Tate.	17.0	21.0	8871.0
read	read_present	At Monica's behest she also calls Christopher to tell him not to read the suicide note Monica has sent him.	65.0	69.0	12423.0
read	read_past	I guess I watch t v if I have n't read the paper that day			
read	read_past	"He became a communist out of conviction, later telling an interviewer: ""I also read the Marxist classics."	79.0	83.0	8874.0
read	read_past	Antony and Cleopatra can be read as a rewrite of Virgil's epic, with the sexual roles reversed and sometimes inverted.	28.0	32.0	8891.0
read	read_present	"Issue 45, a special ""long-read"" edition, was £2.99."	26.0	30.0	8931.0
read	read_present	This failed to work, with Readers refusing to read, and the old system of legal education completely died out.	46.0	50.0	8857.0
read	read_past	The Old Testament is read once in the year, and the New Testament is read twice.	21.0	25.0	8914.0
read	read_past	He was taught by Henry Butter, a well-respected author who had written a much-read treatise on teaching spelling.	78.0	82.0	8917.0
read	read_present	Otherwise if if I really want to take the time to read a magazine and I see one on the grocery shelf I  pick it up then rather than having them delivered and think oh I really need to read this			
read	read_past	The audio drama format exists side-by-side with books presented on radio, read by actors or by the author.	74.0	78.0	8911.0
read	read_present	Christians do not read the Old Testament for its own sake but always with Christ and through Christ.	18.0	22.0	8927.0
read	read_past	"In 2003 a CD was published with Charles Dickens' ""A Christmas Carol"" read by Wolfgang Thierse."	69.0	73.0	8932.0
read	read_present	In 1987, MicroStation 2.0 was released, and was the first version of MicroStation to read and write DGN files.	85.0	89.0	8922.0
read	read_past	At a university symposium on January 15, 1976, Sarmiento read his editorial aloud to the audience.	57.0	61.0	8916.0
read	read_past	Seismograms are read from left to right.	16.0	20.0	8908.0
read	read_present	It was a terrific, riveting, really fast read and really exciting and really horrifying, but managed to be really touching.	41.0	45.0	8887.0
read	read_present	"Zebra Katz is the stage name of Ojay Morgan, an American rapper best known for his 2012 single ""Ima Read""."	100.0	104.0	8884.0
read	read_past	"Dictation is read into the database and the program continuously ""learns"" the spoken words and phrases."	13.0	17.0	8903.0
read	read_present	The young Armine, then sixteen years old, asked London to read some of her stories and give his opinion.	58.0	62.0	8893.0
read	read_past	Loeb's books are still widely read today and hailed by many as a staple for investment professionals.	30.0	34.0	12431.0
read	read_present	The book is also available in an audiobook adaptation read by James Doohan and Leonard Nimoy.	54.0	58.0	8860.0
read	read_present	He suggested Merton read The Confessions of Augustine and The Imitation of Christ.	20.0	24.0	8915.0
read	read_present	I read to escape			
read	read_present	He is the author of original treatises of metaphysics, which Descartes would later read.	83.0	87.0	8870.0
read	read_past	The book has been compared to a contrasting book, Lessons in Disaster, which is widely read by military leaders.	87.0	91.0	8941.0
read	read_present	All the File I/O verbs such as READ, WRITE, DELETE, etc.	31.0	35.0	8851.0
read	read_present	When he turned 110, Koide could still read newspapers without Eye glasses and could eat without dentures.	38.0	42.0	8834.0
read	read_past	He was educated at Eton and Magdalene College, Cambridge where he read History (B.A. 1890; M.A. 1894).	66.0	70.0	8924.0
read	read_present	"This was an inspiring body of literature to read."""	44.0	48.0	8930.0
read	read_present	"IGN rated in 7.0 out of 10, calling it ""a fine read that has its problems."	47.0	51.0	8909.0
read	read_present	Lily presses him about how the novel ends, but he says she must read it herself.	64.0	68.0	8933.0
read	read_present	The Netto variometer will always read zero in still air.	33.0	37.0	8850.0
read	read_past	Breault developed an interest in science fiction and fantasy early in his childhood, and read The Hobbit at age eight.	89.0	93.0	8900.0
read	read_present	She is the co-author of How Not To Write A Novel (2008) and Read This Next (2010).	60.0	64.0	8890.0
read	read_present	"Time magazine's Richard Schickel wrote, ""In Fletch, the quick, smartly paced, gags somehow read as signs of vulnerability."	91.0	95.0	8849.0
read	read_present	Read the Powerful Letter a Sexual Assault Victim Wrote to Her Attacker.	0.0	4.0	8873.0
read	read_present	Even as a child he loved to read, and became familiar with many of the great European works.	28.0	32.0	8913.0
read	read_present	"We want to read out the phenotypes."""	11.0	15.0	8842.0
read	read_past	His translation received great praise, and is one of the translations still read by English speakers today.	76.0	80.0	8919.0
read	read_past	While in Brussels he read a paper on lead poisoning at a World Medical Conference.	21.0	25.0	12429.0
read	read_past	The bill passed the House and was scheduled to be read for a third time in the state Senate.	50.0	54.0	8926.0
read	read_past	And I hadn't thought about doing television, but when I read it, it kind of changed everything for me.	56.0	60.0	8858.0
read	read_past	According to Gottlieb, Quint was loosely based on Mundus, whose book Sportfishing for Sharks he read for research.	96.0	100.0	8867.0
read	read_present	Steffin first wrote Compu-Read as a text-based program while serving as a research analyst at UCLA.	26.0	30.0	8940.0
read	read_present	"So you can read into that what you want!"""	11.0	15.0	8910.0
read	read_present	There is also a client/guest mode which works like a read-only mode.	53.0	57.0	8877.0
read	read_past	After completing his studies, Meselson spent half a year traveling in Europe where he predominately read and made friends.	100.0	104.0	8899.0
read	read_past	It now read 'Haldimand House B. Brittons'.	7.0	11.0	8876.0
read	read_present	Additionally, process objects with higher IL are out-of-bounds for even read access.	72.0	76.0	12430.0
read	read_past	When I was pregnant with my first little boy I had read it			
read	read_past	But I as I say I was pretty much ashamed that I had n't read something before then			
read	read_past	"It read (paraphrased): ""Thank you for the wonderful display of aerobatics by three of your pilots."	3.0	7.0	8864.0
read	read_present	"The phenomenon is also described in the journalistic saying, ""You never read about a plane that did not crash""."	72.0	76.0	12426.0
read	read_past	The Manchester Guardian's review of her show read:.	45.0	49.0	8832.0
read	read_past	She explained in an interview that Jesus tops her hero list and the last book she read was the Bible.	82.0	86.0	8907.0
read	read_past	First year students also read short newscasts on KTCV.	25.0	29.0	8855.0
read	read_past	In his day, however, he was much read in Serbia and Imperial Russia.	33.0	37.0	8895.0
read	read_present	Fade to Black (2005) is perhaps Flinn's second-best known realistic novel and a frequent high school required read.	110.0	114.0	12432.0
read	read_past	And I read in this article I could n't believe it where you know like one cow produces like a day produces like a hundred or so pounds of manure			
read	read_past	She attended Downe House School, and read English at Christ Church, Oxford.	37.0	41.0	8840.0
read	read_present	Drivers and devices that do obey a read-only indication may give the user a way to override it.	35.0	39.0	8838.0
read	read_present	In this video game, the character Jody often talks about Stephen Hawking, and loves to read his books.	87.0	91.0	8937.0
read	read_present	Current DNA sequencing technologies, including NGS, are limited on the basis that genomes are much larger than any read length.	115.0	119.0	8872.0
read	read_past	"It can, therefore, be read profitably if read critically."""	22.0	26.0	8942.0
read	read_past	I  always read the new york times when I was younger			
read	read_present	The teacher would then read the first word of each pair and read four possible answers.	23.0	27.0	8879.0
read	read_past	The sign was made by Radcliffe's husband and read 'EPO Cheats Out'.	45.0	49.0	8852.0
read	read_present	"Jimmy suggests you read his book, ""GO GET 'EM, TIGER""."	19.0	23.0	8853.0
read	read_past	Jobs and input data were read in from cards or paper tape to an input well on disk or tape.	25.0	29.0	8836.0
read	read_present	Though the actor did not read the piece, he heard about it and was unmoved.	25.0	29.0	8847.0
read	read_past	He read works by Condillac, Voltaire, Rousseau, Montesquieu and Bézout among others during his séjour in France.	3.0	7.0	8885.0
read	read_past	The film tells the story of an illiterate man who bonds with an older, well-read woman.	76.0	80.0	8920.0
read	read_present	"This works well unless the user is wearing gloves or anything that the touch surface cannot ""read""."	93.0	97.0	8902.0
read	read_past	"Browns fans reacted with anger to the news, wearing hats and T-shirts that read ""Muck Fodell""."	75.0	79.0	12433.0
read	read_present	For example so I can read a certain business or topics			
read	read_present	According to the MST, it has taught over 50,000 landless workers to read and write between 2002 and 2005.	68.0	72.0	8934.0
read	read_present	She does not read music and has had to compensate.	13.0	17.0	8918.0
read	read_past	During the service, a passage from St John's Gospel was read by grandson Simon Shilston.	56.0	60.0	8923.0
